geneSymbol,No Dox,DAY1,DAY2,DAY3,DAY4,DAY5,DAY6,DAY7
OCLN,13.42541327,7.959666548,10.53913923,7.166159922,7.05875481,3.691278787,4.339068858,4.839804161
AC061975.1,0,0,0,0,0,0,0,0
C4orf22,0.15567793,0.143377048,0.255260886,0.081729759,0.094720544,0.097116532,0.03630139,0.144248797
AC011385.1,0,0.005017367,0,0,0,0,0.0182001,0.010873967
HIST4H4,1.5697496,1.220731127,1.976598079,2.427944304,3.93785688,1.087286728,1.539510191,1.995255286
CYP2A13,0,0,0,0,0,0,0,0
ZNF181,4.374733819,4.814223528,4.648875454,5.380179856,6.553519821,5.884125622,6.795269331,6.395833193
AL358813.1,0.078511833,0.039162333,0.0834554,0.168928,0.240445333,0.0935341,0.069549267,0.258503333
HIST1H2BF,0,0,0,0,0.012187,0,0.0077366,0
SLC22A20,1.723066032,0.930462102,1.229961055,0.811859272,0.881026415,0.4809882,0.602999303,0.571683903
POM121L6P,0,0,0,0,0,0,0,0
OR8G1,0.081108444,0.110622812,0.083944715,0.112169976,0.060641116,0.152301125,0.080478093,0.123726017
C7orf76,0.015927133,0,0.01459566,0.0204343,0.02711558,0.011343273,0.016246867,0.020781133
FAM212B,0.524013034,0.5443791,0.598496576,0.564393735,0.664655462,0.585672074,0.515763755,0.597491505
ZNF44,2.963571061,3.621846974,3.722675844,5.063013365,4.924703907,4.766538332,5.385112575,4.855071717
GPAA1,84.66289022,81.31975566,72.54766557,91.59945954,85.5544114,139.9204351,118.0987477,106.4658896
ADAMTSL2,0.003038766,0.002200496,0,0.008218705,0.006978103,0.062165391,0.023019136,0.026962505
SGTB,2.626386333,2.530375,3.053072333,2.176250333,2.625526,1.526070468,1.638397333,2.243493333
ZNF790,3.735805521,4.181759453,4.792528406,4.740009923,5.078731278,4.11584449,4.844037426,4.300576127
OR5M12P,0,0,0,0,0,0,0,0
PRB3,1.183752065,1.819702438,1.633458753,1.543520101,1.300791592,1.497879542,1.608633158,1.235240876
FAM49A,0,0,0,0,0.001541033,0,0,0
MYO1C,21.36611315,20.60637044,27.05771763,25.04837281,28.13654734,25.46279843,24.49738654,28.74095534
MDS2,0,0,0,0,0.032440877,0.008200733,0.032660467,0.022617175
OR7E13P,0.040943908,0.018203867,0.046765944,0.009500933,0.027347567,0.009987233,0,0.025955299
NKIRAS1,2.027573119,2.381098667,2.443752029,2.104926142,2.055138433,1.973697977,2.135912544,2.051550221
OR1S2,0,0,0,0,0,0,0,0
UGT2B17,0.089214667,0.020484833,0.022961467,0.027224267,0.0390073,0.003831733,0.038671433,0.075153
MEIG1,0.285991,0.270336482,0.370772538,0.196770018,0.291360364,0.193659178,0.240769029,0.118958063
SLC22A12,0,0,0,0,0,0,0,0
KIF13B,4.933411391,4.32965753,7.619876585,4.971224428,5.893309269,3.95086219,3.444037896,3.566875069
NRAP,0.004308534,0.006920512,0.005919135,0.011210783,0.005017351,0.004142468,0.004856167,0.009956425
ADH5,119.7777204,125.1824397,115.29386,124.5510839,124.9214845,122.7579432,129.0005578,121.4604059
SLC22A6,0,0,0,0,0,0,0,0
HIST1H2BK,93.69060582,112.0813701,113.8037551,124.6446921,161.2127255,159.7680317,166.3356983,152.6804283
TEAD4,5.782780353,6.149280825,5.139853682,4.271606881,3.0551713,5.714729668,3.392830268,4.7383239
FAM25G,0,0,0,0,0,0,0,0
SPG7,38.74115388,41.38210901,41.83292867,51.13905,54.46696049,63.56537004,66.4354032,58.35618924
HIST1H4K,0.033224067,0.146678667,0.221687,0.300686333,0.712501,0.287293,0.338870333,0.460077
HRNR,0,0,0,0,0,0,0,0
IFNA1,0,0,0,0,0,0,0,0
HES5,0.020035133,0.010553867,0.022255667,0.020016467,0.0341578,0.044555767,0.109769167,0.041104233
C2orf27A,0.877258367,0.890647367,1.07116647,1.133651585,1.094798888,0.797667333,0.846173667,0.911769152
ZNF677,32.73741227,34.29914689,34.00529867,31.42519,35.56928679,22.14640085,26.17988607,32.67248942
ERO1L,63.03184842,53.53932598,43.2514494,33.31101479,27.19040455,28.01891761,20.83259451,26.40063313
F8A1,6.56501,9.197926667,7.59828,7.10484,6.973146667,12.10486667,10.26871,8.36857
ZNF823,2.632737117,2.387377137,2.368573377,1.977460426,1.47613006,1.869835145,1.431796844,1.160393044
AP001597.1,0.0467031,0.076259867,0.124231233,0.064674967,0.0547507,0.067907367,0.080827333,0.0411043
ZNF311,2.238747333,2.508226333,2.029378333,2.351039333,1.721091333,1.994543,1.900965,1.726342
ZNF347,5.983866234,6.505447667,5.067112768,4.671754885,4.172086124,3.475830598,2.529962481,4.614600835
OR5H2,0,0,0,0,0,0,0,0
PLCG2,4.05959625,4.789728392,6.867253152,5.525231389,6.070977354,3.48940386,3.44395432,3.770917514
FCHSD1,15.27389033,10.76322823,22.93156693,18.32866,24.40638333,14.97735367,19.86117333,17.3739955
ZNF71,3.081190433,3.3916807,2.8458102,3.162276167,3.127627967,2.830323433,3.1521342,3.20016
AADACL2,0,0,0.001288617,0,0,0,0,0.004817938
AC009947.4,0,0,0,0,0,0,0,0
S100A6,3414.677,2963.92405,2392.457607,2521.925493,1937.15564,2195.63329,2082.763733,1323.709027
RPL12,2647.879488,2626.438951,2918.053296,2876.942722,3068.332734,2792.450395,3307.588956,2569.047934
DNM3,19.12681397,16.11481937,17.91181777,14.32258279,19.46213794,13.28690152,13.80054641,13.65648994
ZNF121,10.8921506,9.388207145,9.934048678,9.766927285,10.17320026,8.853998652,9.195370033,9.730715701
MPZL1,38.91765523,38.597313,40.82076067,35.77404633,37.1703993,33.38094801,33.18707683,33.71003467
VPS13A,16.38585371,14.87041492,15.32091522,13.53898308,12.7231836,11.06461753,8.886152733,11.93854706
MBP,15.3189775,12.12094926,11.695993,7.152107908,7.046977663,3.951853152,3.309860618,3.663509906
AKAP17A,21.63402667,18.611498,28.02461,23.38926333,29.49312333,23.33726333,25.84451667,22.79945
ELOVL2,0.001504833,0,0.001576737,0,0.001813203,0.001882947,0,0
GOLGA6L9,0.004314401,0.010292283,0.01121569,0.012428167,0.00536309,0.003617713,0.0179805,0.008393581
LEKR1,0.999407916,1.458316402,1.575221407,1.235602443,1.271028536,0.933225434,1.401079705,1.07520097
C1orf122,18.96455835,15.41059566,16.10129702,16.92932542,16.12946147,28.06929059,19.70700218,16.03746495
OR51A8P,0,0,0,0,0,0,0,0
SNHG12,29.81762961,28.45638538,23.91348853,20.96754491,19.4964042,34.23091795,24.48185482,22.7588377
ZNF734P,0.418553333,0.513125667,0.436254667,0.482348667,0.383849333,0.259138333,0.292732667,0.502367
PCDH20,2.574476701,1.996204362,2.763830294,1.923087007,2.243694941,0.885674676,1.644962447,1.567786975
CLEC9A,0,0,0,0,0,0,0,0.010581048
KEL,0.090237738,0.293844738,0.15907204,0.09807444,0.139695004,0.202824607,0.181971336,0.056034083
NOL8,23.04638593,25.72554867,20.0248683,21.76330273,23.0277676,25.9111181,26.56152577,27.65777843
IRAK4,5.966552443,5.732549629,6.769965845,6.158334921,6.351224951,4.739631912,5.160979756,4.966378083
CCDC151,0.430666867,0.380736043,0.798879667,0.747426669,0.956869626,0.706500815,0.871794633,0.59213261
DLGAP2,0.00060153,0,0,0,0,0,0,0
MRPL42,64.24443169,69.433986,64.90203169,62.12623755,57.50346753,55.01284309,55.92399299,55.78773578
ENTPD7,2.556666667,2.314883418,1.784043333,1.7725,1.834158503,1.412143335,1.198843464,2.073143334
FCGR1B,0,0,0,0,0,0,0,0
SPANXA1,0.121664733,0.099953233,0.076602667,0.156732533,0.010202867,0.0836282,0.0576711,0.051606
RP11-432N13.4,0,0,0,0,0,0,0,0
ZNF335,7.564995167,7.748193767,8.485216167,8.787672933,8.9638877,8.902264,9.5634302,7.911177867
ZNF560,2.192171905,2.396315403,2.189463655,2.072485025,2.060031363,1.942538661,1.968036222,2.389913279
TUBA3C,0,0,0.004322233,0,0.005193867,0.005071667,0,0
RPS4X,690.1447323,759.127923,736.2959787,735.301632,751.8582177,795.540567,827.9921487,711.2626327
AGAP9,0.359107413,0.387947454,0.348320734,0.347124069,0.365985056,0.343882048,0.417197601,0.367727246
ZNF273,4.010752381,4.443309268,2.921657041,3.715651581,3.592838468,4.343891829,4.451310571,5.468274295
ZNF84,19.57982601,18.74376608,16.80209041,16.89225324,18.71985785,15.32717945,19.88079419,22.89657625
MAK16,18.5392678,20.20756373,16.1582322,12.6412172,11.88382083,11.4770946,10.64286657,14.94366603
ZNF667,4.751281089,5.275034583,5.409926393,5.822572414,7.330632541,6.554963535,7.978364372,7.897070462
AVPR1B,0.002917333,0.006680917,0.0116168,0.003838567,0.006827733,0,0.003813433,0.003283273
SIRPA,0,0,0,0,0,0,0,0
DSCR8,44.04538987,43.65513567,56.820845,59.17399933,57.69616967,64.02626333,65.70853067,44.31130033
GRK6,18.9332706,17.28631481,16.16363751,17.51995186,12.78260457,14.79579867,14.22092403,13.99397653
PRIM1,36.73139327,38.71208313,19.56575317,23.64689347,11.8693162,28.5206552,11.06343903,20.549652
MARCH5,22.65133169,18.875498,19.58624497,15.67900167,15.19027107,10.00790357,10.7467017,11.51850702
POTEH,0.003286762,0.004185933,0,0,0,0.004157195,0.00782803,0.007516433
61E3.4,0.351676485,0.342234405,0.349412727,0.31089523,0.390797155,0.276766407,0.270307852,0.560304741
AKR1B10,0.320714835,0.221111397,0.25611976,0.143509303,0.1618437,0.315567289,0.125377444,0.097758586
SULT1C4,0,0,0,0,0,0,0,0
CYP2A7,0,0,0,0.016374204,0,0,0,0.017529743
ZBTB14,7.956361123,8.665766567,7.220982172,7.137892989,7.946467978,8.518218111,8.229163265,8.129526825
H2AFB1,0.032195867,0.039643,0.018401433,0,0,0.021757067,0.0174339,0
KRTAP9-9,0,0,0,0,0,0,0,0
CD2AP,17.88354527,18.10808304,17.26279767,15.61313973,15.39156372,10.11527562,11.83965855,15.03952533
NUP62CL,10.7471816,9.520769354,7.191248172,6.721112932,3.182403833,6.912256899,2.895688347,4.977416713
SFI1,11.2410455,12.05831875,10.74124133,11.37356605,9.949111133,15.35684436,10.83633174,13.33076897
KRTAP4-6,0,0,0,0.008369833,0,0.0161699,0,0
TMPRSS11F,0,0.0076729,0,0,0,0,0,0
ZNF649,8.220889133,8.666289367,8.507370867,6.959410467,7.165196633,4.642765067,3.696168367,7.426305167
ADH4,0,0,0,0,0,0,0,0
AL138751.1,0,0,0,0,0,0,0,0
OR2T6,0,0,0,0,0,0,0,0
ZNF248,4.229766836,4.757939513,5.045945,4.419253921,4.725858348,3.798477539,5.014763846,5.321409333
SNX29P2,0.144221667,0.163942533,0.215339133,0.160080403,0.2330701,0.131353759,0.144008633,0.1692934
CHSY3,1.502108667,1.343756333,1.050206333,0.617614461,0.77382464,0.836626163,0.586077445,1.080734333
TOR4A,16.81146667,15.0953,16.5848,13.9016,13.9447,17.86886667,15.2469,13.38293333
LPAR1,7.912035985,6.907646684,4.077525781,3.816859955,3.281189389,1.967492426,2.666796833,4.500322935
MB,58.72995341,26.7172611,37.26170287,21.23255198,16.17672718,5.897419218,9.026026758,5.48770003
OR2L3,0,0,0,0,0,0,0,0
DEFB107B,0,0,0,0,0,0,0,0
HIBCH,13.74702281,12.83256014,16.70076093,14.18637974,16.5818783,11.83489463,14.74602455,13.87215216
ZNF544,44.03158904,43.69057297,34.04831824,32.03961945,29.61377118,26.87311735,26.93939604,31.27787794
TMEM229B,0.033621109,0.057978009,0.118663447,0.165490693,0.196737528,0.107887233,0.180621152,0.109248663
RP11-267J23.4,0.06890729,0,0.04385034,0,0.034485167,0,0.091599386,0
SOWAHC,0.677877667,0.685489667,0.595706,0.448815333,0.397361333,0.474199,0.412210333,0.544967
ZNF770,11.78990567,12.48820958,11.129334,10.2241207,10.13694421,7.700453803,8.705397102,11.95981233
AC135178.1,0.222116333,0.2138,0.548724,0.628158667,0.941430667,1.013714667,1.44767,0.748253667
ZNF849P,0,0,0,0,0.007950711,0,0,0
ZNF876P,5.536456667,5.384663333,4.877,4.236357667,2.736501333,3.728083667,1.793624667,3.900936667
A-575C2.4,0.431750333,0.527589667,0.981935667,0.830103667,1.078137667,1.155819,1.313741333,0.892860667
HMGN5,32.7598458,38.1395889,32.82474167,35.847793,24.33387378,31.49745637,35.77161167,28.915051
MIER1,9.845803367,9.683152336,10.47897325,10.48570992,11.4026755,8.15266857,7.892055302,9.763451171
PPIAL4C,0.009525333,0.009858567,0,0.072371067,0,0.023758,0,0
MAN1A2,10.68155147,10.0652127,13.3312494,10.64300769,14.582366,7.517254331,8.082134682,13.8987149
SVIP,15.64734167,18.34377327,9.058574697,9.769006765,4.999879931,13.9383412,5.998683044,8.917805911
ZNF251,11.85490667,10.71473433,15.30132333,14.79939867,17.81350333,12.22950967,14.03182,14.15683
DDRGK1,46.179965,42.083789,36.06671033,42.43631033,41.221999,62.28076067,55.47870233,43.19526133
FAM47C,0,0,0,0,0,0,0,0
TFDP1,86.33926367,94.71162133,60.42740515,69.55447253,52.71968168,87.33871455,54.38543106,69.1184431
CLEC4C,0,0,0,0,0,0,0.009945905,0
ZNF607,4.277483,4.111297667,4.722727,4.356584667,4.937915,3.810801733,4.676163967,4.676684667
BPIFA1,0,0,0,0,0,0,0,0
ZNF334,3.567887667,3.449726767,3.7451723,3.501515667,3.729857333,3.123061767,3.878568667,3.671963613
HSD17B11,36.80755767,42.516482,37.59522067,53.17954914,41.63982033,49.78003633,50.03609928,45.29425467
SZT2,6.303672733,6.345798167,6.16078899,6.4236892,6.694277533,6.072993875,6.002505567,6.812779
SULT1C2,0.02726401,0.041756006,0.058306267,0.053054396,0.079585959,0.005400226,0.062280001,0.020098378
ZXDA,0.559138667,0.682799333,0.755201667,0.661132667,0.765165,0.543183,0.738495,0.836088667
RPS6KL1,3.777892276,5.080461747,4.24275673,2.734465671,2.316831131,2.264113936,2.116833238,2.78465524
TUBB3,1.09991E-23,1.35078E-37,1.75837E-11,7.0843E-26,4.76157E-12,4.12246E-54,4.00362E-44,1.89078E-36
CACNA1E,0.115437259,0.053762127,0.095009721,0.265805804,0.194392218,0.089370653,0.106115882,0.231505535
OR51H2P,0,0,0,0,0,0,0,0
QRICH1,40.7357768,39.86090377,41.7913614,43.35796444,46.16090717,48.37611652,43.90018424,43.16618784
MLLT4-AS1,1.283697717,0.77353697,1.591528319,0.919219846,1.174524203,0.508085134,1.078818317,0.437136607
CSF2RA,7.327576719,5.766733944,6.198860329,5.361838044,5.553136351,3.555927833,4.055526235,4.136790601
FKBP1C,10.33426667,13.83144333,12.68545,13.5789,14.87715,19.06162,17.43953,11.05548333
DDX42,97.74638524,106.3186058,97.32155036,94.5765351,101.4708961,97.80696557,102.7889452,119.6532385
RP11-98J23.2,2.221699667,2.201350151,2.436439333,2.255293485,2.743653337,1.242788333,1.24005999,2.88805
RPL23A,616.4513277,620.2088173,643.348109,732.4195483,714.2704467,851.520575,915.9758803,659.8266003
SLC29A3,3.100117444,2.411558738,2.160014935,2.213286828,2.108907908,1.831566067,2.49802523,1.725348214
ANTXRL,0,0,0,0,0,0,0,0
CTC-490E21.13,0,0,0,0,0,0,0,0
STYX,8.352709333,8.570630633,8.633517,8.314235,7.566509333,6.787619667,7.518259333,8.337140014
UBL5,195.3495553,193.8933865,164.6107236,224.7245587,196.3489405,277.4897284,257.9385296,177.1259741
OR5BB1P,0,0,0,0,0,0,0,0
HELZ,16.9087606,18.49162436,18.39664582,16.15452557,20.41495687,8.236326409,9.106382967,17.1666154
TMEM116,5.474666306,6.182465014,5.353866196,5.529990499,3.999181431,4.610040872,3.965782984,4.561587143
KRTAP4-5,0,0,0,0,0,0,0,0
UCKL1,24.06573237,23.53373005,23.39043468,27.33415698,27.77658623,33.66336981,34.91822385,28.635177
RP11-468N14.09,0,0,0,0,0,0,0,0
OR5B21,0,0,0,0,0,0,0,0
NUP210P1,0,0,0,0,0,0,0,0
CARD11,0.001431347,0.003278057,0.01696024,0.00362893,0.002514577,0.017299835,0,0.00150048
ZNF485,2.232626001,2.512332229,2.416886958,1.687271185,1.873811283,1.785179088,1.913198018,2.170629902
PEG3,0.005472414,0,0,0.001729694,0.001516816,0.006122,0,0.000769787
SDAD1,28.13235737,31.40702535,25.09457756,25.24333433,21.35527206,24.25088301,22.67556458,24.10827327
SPDYE8P,0,0,0,0,0.002849363,0,0,0.0097243
H2AFB2,0,0,0,0,0,0,0,0
RP11-381O7.1,0.067851633,0.063469833,0.035722433,0.0814983,0.0827894,0.040763267,0.027760767,0.008960433
ZKSCAN8,9.010008667,9.353894,11.35314933,9.901901667,12.501245,4.789827267,6.002020237,12.74193967
FAM109A,2.95502436,2.656328706,2.805962573,2.757692956,3.260905129,3.421112935,3.788165518,3.138671169
TMEM239,0,0,0,0,0,0,0,0
HIST1H4F,0,0,0,0,0,0,0,0
HYLS1,16.46768333,15.995857,11.69799467,19.51300667,8.862232333,15.46952,11.27405,13.32424967
MYL4,0.022918487,0,0,0.01830427,0.048617149,0.030286234,0.06593804,0.071931817
HIST1H4I,0.55637,0.516703667,0.939885333,0.700944333,0.767432,0.552356,0.814415,0.610996667
ZNF442,1.018752297,1.186255392,1.42879751,1.665759237,1.682187152,1.564561832,1.398703427,1.515615165
ZNF813,4.120169445,3.804302672,3.895986111,3.478650023,4.056845607,2.587318135,3.013724632,3.320371291
HOXC4,0,0,0.009415133,0,0.003904694,0,0,0
DCAF12L2,0.710414074,0.373338907,0.558163333,0.381978333,0.3444022,0.186283688,0.222062039,0.252809171
PIM3,44.13122833,30.22788767,36.51885767,30.98775,29.389313,40.66687267,33.61914433,22.867888
ASNA1,38.82909172,43.97653292,35.37423551,43.54726962,36.77442867,47.27119043,43.1147205,33.57009994
RP11-544M22.1,0,0.003032083,0,0.004037067,0.002686667,0,0.002987753,0.006811433
ASPH,226.9356452,193.4649321,226.7469411,152.6871812,168.6031292,120.5335008,128.430876,132.8597242
HIST1H3A,0.543751333,0.623783667,0.579822333,0.740857667,0.859439667,0.76654,0.671071,0.505574333
OR7A11P,0,0,0,0,0,0,0,0
SPRED2,21.30956249,21.83803688,24.23492549,20.95993376,21.32483257,15.17356344,17.80474233,19.27585996
WWP2,20.83006395,20.14382751,17.00305701,18.79134268,18.11793393,17.17816691,17.72633126,17.33265603
HIST1H2AL,0.183531333,0.276039,0.109112833,0.299068333,0.176008233,0.127194333,0.1077171,0.149432667
GFPT1,35.13356875,29.49264685,40.22017676,28.11966669,28.58822922,21.9734112,19.90038965,23.59238666
UVRAG,9.588142662,10.81542907,11.46775931,10.82176676,11.12434555,10.55478279,10.54456843,10.16172053
TPTE2P3,0.011943927,0.01039498,0.015621397,0.005873467,0.02021,0.029540767,0.013540747,0.019803227
AC092291.1,0,0,0,0,0,0,0,0
KRTAP13-1,0,0,0,0,0,0,0,0
ZNF26,8.092324302,8.45147023,5.613114877,7.179357991,5.807418345,7.607210163,7.468319276,7.776708206
TMEM207,0,0,0,0,0,0,0,0
ITSN2,8.783049742,8.736737687,10.09195433,9.052591926,9.750630921,6.182771031,6.858975107,7.343814375
NTRK1,0.039194706,0.065274447,0.051262167,0.072373696,0.04161975,0.026861469,0.030664515,0.020475258
BZW1P2,235.6632,243.7431667,163.2075667,149.2706333,115.1810333,127.8936333,99.63996667,114.3932667
MGEA5,34.11737863,35.2950409,47.69479067,47.749982,56.03837733,38.66821783,53.33785583,58.31259073
TATDN2P1,0,0,0,0,0,0,0,0
CTD-2173L22.4,0.068280381,0.07844657,0.101235033,0.0897923,0.117878031,0.057502688,0.0603214,0.07777564
MT1F,40.07531651,25.40494722,15.21490355,18.83338646,20.75882776,6.022063684,7.549162632,21.04761016
FAM115A,10.61209321,12.09187178,12.08714065,13.3237377,13.13679298,15.07541243,13.13774941,16.87710993
ZNF69,3.699141967,3.764586373,3.349865116,3.374435964,3.028787796,1.615591352,1.849823862,2.089393377
TXNRD1,237.2057679,213.7766633,180.5405091,154.8515457,136.9907845,128.3349412,105.8067945,122.1840651
AF241725.1,0,0,0,0,0,0,0,0
NRARP,2.629416667,3.124626667,3.253906667,2.740826667,2.452716667,3.882843333,3.089373333,3.124453333
ZNF583,2.122704577,2.709004739,2.255067818,2.508518655,2.678839028,2.684430516,2.323472352,3.175158789
KRTAP4-1,0.010172,0,0.0113092,0,0,0.0067738,0.007108633,0.005940133
F8A2,0,0.005142667,0,0.0045757,0.004680233,0,0,0
CCT8L2,0,0,0,0,0.00283404,0,0,0
OR14L1P,0,0,0,0,0,0,0,0
ZNF568,3.063397612,3.643988768,4.068932609,4.769430401,5.833495135,4.69031575,7.211784125,8.367212525
C9orf141,0,0,0,0,0,0,0,0
ZXDB,1.946793333,2.175366667,2.533516667,2.457646667,2.54001,2.05577,2.56765,2.86484
ZNF480,10.65204362,10.07652223,11.82130932,10.5041431,11.53177827,9.009582622,11.50087863,11.42698553
ZNF587,9.481449333,9.045616935,10.602824,10.41561133,11.16616233,7.879804933,9.413491067,11.61115167
TPM2,4.977388033,6.216640095,11.56825565,12.72808858,16.22282236,13.47872037,20.3437471,15.58645873
FLVCR1-AS1,2.587142054,2.912574503,2.245743333,2.731142506,2.320847606,3.1266,2.6485197,2.485028565
RTP2,0.031695667,0.034567567,0.060075533,0.033389333,0.018179233,0.018370733,0.011483,0.027895033
ZNF280B,0.559786549,0.660373339,0.501921033,0.475146967,0.472845049,0.524468195,0.3931455,0.63555278
SH3BGRL2,10.43783333,6.173456667,8.44013,5.94679,6.55528,5.23845,4.879286667,4.867876667
ZNF808,2.564843767,2.747626833,3.237476333,2.632677433,3.383109,1.748837467,1.946158067,2.3649941
ANKRD35,0.023253107,0.011877633,0.018679133,0.013751277,0.023642197,0.012632157,0.004229143,0.004151667
B3GNT6,2.2881234,0.804353976,0.830506198,0.530142266,0.288301333,0.241412407,0.207915542,0.151260108
RP11-208N14.4,0.051302067,0.04198027,0.0383583,0.0381096,0.018847493,0.022827667,0.0350179,0.018311997
YTHDF2,37.94201162,41.63767368,36.77197109,37.03151067,37.18625767,39.66922149,44.20123858,40.27610398
NBR2,9.4616,8.642148,11.366153,9.968520333,10.808795,8.903888333,9.349613333,8.874403667
TMA16,41.92326779,44.54447497,35.74067098,36.27306478,32.49060973,43.02721425,34.02499228,37.23500349
HLA-DRB5,0,0,0,0,0,0,0,0
ATL1,1.565837565,0.905349602,0.958314194,0.802216339,0.658047795,0.496303396,0.575170793,0.409501572
CNGA1,1.161503849,0.570866543,0.971312521,1.108991174,2.163844251,2.671835669,4.69585758,4.806385158
MAFK,10.38424563,8.516925667,10.36643067,8.161365708,8.751056074,7.378327955,7.252439667,7.145266711
HIST1H4E,0,0,0,0,0.010064833,0.011506933,0,0
C1orf228,3.992933063,3.00125513,9.352356559,7.745278492,14.46691185,7.357222996,11.58947141,8.599736114
