tumors	patients	mock_pseudospace	tumors	patients	tgfb_pseudospace
LUAD	LUAD.TCGA.55.8513.01A.11R.2403.07	26.4351628359055	LUAD	LUAD.TCGA.55.8513.01A.11R.2403.07	41.0296441417359
LUAD	LUAD.TCGA.55.8514.01A.11R.2403.07	45.244636312641	LUAD	LUAD.TCGA.55.8514.01A.11R.2403.07	36.3621773421011
LUAD	LUAD.TCGA.55.8614.01A.11R.2403.07	54.6829950235487	LUAD	LUAD.TCGA.55.8614.01A.11R.2403.07	41.8449929805437
LUAD	LUAD.TCGA.55.8615.01A.11R.2403.07	44.7684478648973	LUAD	LUAD.TCGA.55.8615.01A.11R.2403.07	45.6802502052464
LUAD	LUAD.TCGA.55.8616.01A.11R.2403.07	50.1164071209501	LUAD	LUAD.TCGA.55.8616.01A.11R.2403.07	40.9969349901745
LUAD	LUAD.TCGA.55.8620.01A.11R.2403.07	81.2764025157888	LUAD	LUAD.TCGA.55.8620.01A.11R.2403.07	75.4434843828714
LUAD	LUAD.TCGA.55.A48Y.01A.11R.A24H.07	61.4113049040259	LUAD	LUAD.TCGA.55.A48Y.01A.11R.A24H.07	48.477808558056
LUAD	LUAD.TCGA.55.A48Z.01A.12R.A24X.07	47.0110479035205	LUAD	LUAD.TCGA.55.A48Z.01A.12R.A24X.07	45.695215073434
LUAD	LUAD.TCGA.55.A490.01A.11R.A466.07	51.8529010281031	LUAD	LUAD.TCGA.55.A490.01A.11R.A466.07	48.2084769945468
LUAD	LUAD.TCGA.55.A491.01A.11R.A24H.07	47.2430508230991	LUAD	LUAD.TCGA.55.A491.01A.11R.A24H.07	39.387589716779
LUAD	LUAD.TCGA.55.A492.01A.11R.A24H.07	47.4478313573731	LUAD	LUAD.TCGA.55.A492.01A.11R.A24H.07	39.9158374598784
LUAD	LUAD.TCGA.55.A494.01A.11R.A24X.07	32.0267082447248	LUAD	LUAD.TCGA.55.A494.01A.11R.A24X.07	43.5204960155753
LUAD	LUAD.TCGA.55.A4DF.01A.11R.A24H.07	94.0409962909768	LUAD	LUAD.TCGA.55.A4DF.01A.11R.A24H.07	83.0184329580315
LUAD	LUAD.TCGA.55.A4DG.01A.11R.A24H.07	55.6241268496995	LUAD	LUAD.TCGA.55.A4DG.01A.11R.A24H.07	36.4411332274713
LUSC	LUSC.TCGA.56.1622.01A.01R.0692.07	44.9422390481544	LUSC	LUSC.TCGA.56.1622.01A.01R.0692.07	67.8275003930712
LUSC	LUSC.TCGA.56.5897.01A.11R.1635.07	44.711955766856	LUSC	LUSC.TCGA.56.5897.01A.11R.1635.07	40.3369987262371
LUSC	LUSC.TCGA.56.5898.01A.11R.1635.07	33.5263659880162	LUSC	LUSC.TCGA.56.5898.01A.11R.1635.07	26.5424733702066
LUSC	LUSC.TCGA.56.6545.01A.11R.1820.07	70.3899170836758	LUSC	LUSC.TCGA.56.6545.01A.11R.1820.07	66.3226057553397
LUSC	LUSC.TCGA.56.6546.01A.11R.1820.07	90.6349994495172	LUSC	LUSC.TCGA.56.6546.01A.11R.1820.07	85.8866583476469
LUSC	LUSC.TCGA.56.7221.01A.11R.2045.07	38.1452649524459	LUSC	LUSC.TCGA.56.7221.01A.11R.2045.07	25.2816523024688
LUSC	LUSC.TCGA.56.7222.01A.11R.2045.07	82.6593293681663	LUSC	LUSC.TCGA.56.7222.01A.11R.2045.07	83.3829840679101
LUSC	LUSC.TCGA.56.7223.01A.11R.2045.07	87.9445858868147	LUSC	LUSC.TCGA.56.7223.01A.11R.2045.07	83.4121823224817
LUSC	LUSC.TCGA.56.7579.01A.11R.2045.07	17.3074994431037	LUSC	LUSC.TCGA.56.7579.01A.11R.2045.07	14.8974586138945
LUSC	LUSC.TCGA.56.7580.01A.11R.2045.07	74.8618857196273	LUSC	LUSC.TCGA.56.7580.01A.11R.2045.07	72.399183477991
LUSC	LUSC.TCGA.56.7582.01A.11R.2045.07	26.747101475455	LUSC	LUSC.TCGA.56.7582.01A.11R.2045.07	31.1000809027387
LUSC	LUSC.TCGA.56.7730.01A.11R.2125.07	56.5244015960526	LUSC	LUSC.TCGA.56.7730.01A.11R.2125.07	79.1252165314407
LUSC	LUSC.TCGA.56.7822.01A.11R.2125.07	29.8694388273681	LUSC	LUSC.TCGA.56.7822.01A.11R.2125.07	19.2331005056408
LUSC	LUSC.TCGA.56.7823.01B.11R.2247.07	21.6027042597078	LUSC	LUSC.TCGA.56.7823.01B.11R.2247.07	24.0304269333074
LUSC	LUSC.TCGA.56.8082.01A.11R.2247.07	47.2418231622212	LUSC	LUSC.TCGA.56.8082.01A.11R.2247.07	42.4242935735637
LUSC	LUSC.TCGA.56.8083.01A.11R.2247.07	59.7448778118794	LUSC	LUSC.TCGA.56.8083.01A.11R.2247.07	73.034119096027
LUSC	LUSC.TCGA.56.8304.01A.11R.2326.07	40.2793245988617	LUSC	LUSC.TCGA.56.8304.01A.11R.2326.07	22.5817102018645
LUSC	LUSC.TCGA.56.8305.01A.11R.2296.07	32.4866427204554	LUSC	LUSC.TCGA.56.8305.01A.11R.2296.07	28.0262698932411
LUSC	LUSC.TCGA.56.8307.01A.11R.2296.07	62.2773996887233	LUSC	LUSC.TCGA.56.8307.01A.11R.2296.07	49.7785850904735
LUSC	LUSC.TCGA.56.8308.01A.11R.2296.07	31.8476128787541	LUSC	LUSC.TCGA.56.8308.01A.11R.2296.07	24.8017460781832
LUSC	LUSC.TCGA.56.8309.01A.11R.2296.07	56.9575136114827	LUSC	LUSC.TCGA.56.8309.01A.11R.2296.07	37.8407119491457
LUSC	LUSC.TCGA.56.8504.01A.11R.2403.07	44.3042195890024	LUSC	LUSC.TCGA.56.8504.01A.11R.2403.07	46.7588564689148
LUSC	LUSC.TCGA.56.8622.01A.11R.2403.07	26.1725382642837	LUSC	LUSC.TCGA.56.8622.01A.11R.2403.07	10.2720101691928
LUSC	LUSC.TCGA.56.8625.01A.11R.2403.07	32.9041452249781	LUSC	LUSC.TCGA.56.8625.01A.11R.2403.07	43.1036859385195
LUSC	LUSC.TCGA.56.8626.01A.11R.2403.07	33.9228344956447	LUSC	LUSC.TCGA.56.8626.01A.11R.2403.07	27.0852121664355
LUSC	LUSC.TCGA.56.8628.01A.11R.2403.07	50.6442342563307	LUSC	LUSC.TCGA.56.8628.01A.11R.2403.07	30.613245275506
LUSC	LUSC.TCGA.56.8629.01A.11R.2403.07	45.8000159790131	LUSC	LUSC.TCGA.56.8629.01A.11R.2403.07	18.6747596987297
LUSC	LUSC.TCGA.56.A49D.01A.11R.A24H.07	70.2047228213199	LUSC	LUSC.TCGA.56.A49D.01A.11R.A24H.07	66.6545642345549
LUSC	LUSC.TCGA.56.A4BW.01A.11R.A24H.07	30.3202995050938	LUSC	LUSC.TCGA.56.A4BW.01A.11R.A24H.07	24.0887847836904
LUSC	LUSC.TCGA.56.A4BY.01A.11R.A24H.07	59.5136925947054	LUSC	LUSC.TCGA.56.A4BY.01A.11R.A24H.07	42.8172000593579
LUSC	LUSC.TCGA.56.A5DS.01A.11R.A27Q.07	36.3073249615633	LUSC	LUSC.TCGA.56.A5DS.01A.11R.A27Q.07	25.3956986446097
LUSC	LUSC.TCGA.56.A62T.01A.11R.A405.07	63.501267049471	LUSC	LUSC.TCGA.56.A62T.01A.11R.A405.07	50.2074959134744
OV	OV.TCGA.57.1586.01A.02R.1567.13	27.3596305466673	OV	OV.TCGA.57.1586.01A.02R.1567.13	16.0561418078111
OV	OV.TCGA.57.1993.01A.01R.1568.13	35.073426793359	OV	OV.TCGA.57.1993.01A.01R.1568.13	30.4777009973935
OV	OV.TCGA.57.1994.01A.01R.1568.13	32.4020283235161	OV	OV.TCGA.57.1994.01A.01R.1568.13	44.5868711844489
LUSC	LUSC.TCGA.58.8386.01A.11R.2296.07	51.6488108460217	LUSC	LUSC.TCGA.58.8386.01A.11R.2296.07	40.6988767466264
LUSC	LUSC.TCGA.58.8387.01A.11R.2296.07	71.8082898576523	LUSC	LUSC.TCGA.58.8387.01A.11R.2296.07	66.8521332357281
LUSC	LUSC.TCGA.58.8388.01A.11R.2326.07	57.4464126573824	LUSC	LUSC.TCGA.58.8388.01A.11R.2326.07	35.7728195213061
LUSC	LUSC.TCGA.58.8391.01A.11R.2326.07	52.6373141836733	LUSC	LUSC.TCGA.58.8391.01A.11R.2326.07	43.9149070050657
LUSC	LUSC.TCGA.58.8393.01A.11R.2326.07	51.3723797438847	LUSC	LUSC.TCGA.58.8393.01A.11R.2326.07	29.1047396238666
LUSC	LUSC.TCGA.58.A46J.01A.11R.A24H.07	83.9461060425538	LUSC	LUSC.TCGA.58.A46J.01A.11R.A24H.07	74.3980661862062
LUSC	LUSC.TCGA.58.A46K.01A.11R.A24H.07	40.6238754289628	LUSC	LUSC.TCGA.58.A46K.01A.11R.A24H.07	36.2953302347462
LUSC	LUSC.TCGA.58.A46L.01A.11R.A24H.07	59.0978124564	LUSC	LUSC.TCGA.58.A46L.01A.11R.A24H.07	77.3644724789279
LUSC	LUSC.TCGA.58.A46M.01A.11R.A24H.07	78.2597516947019	LUSC	LUSC.TCGA.58.A46M.01A.11R.A24H.07	73.6930216695331
LUSC	LUSC.TCGA.58.A46N.01A.11R.A24H.07	31.2071374884673	LUSC	LUSC.TCGA.58.A46N.01A.11R.A24H.07	35.712976275794
OV	OV.TCGA.59.2348.01A.01R.1569.13	51.4932921590551	OV	OV.TCGA.59.2348.01A.01R.1569.13	49.4668232734022
OV	OV.TCGA.59.2350.01A.01R.1569.13	75.4248510609998	OV	OV.TCGA.59.2350.01A.01R.1569.13	73.7507971416886
OV	OV.TCGA.59.2351.01A.01R.1569.13	64.6246644117885	OV	OV.TCGA.59.2351.01A.01R.1569.13	58.825535320365
OV	OV.TCGA.59.2352.01A.01R.1569.13	47.922525374879	OV	OV.TCGA.59.2352.01A.01R.1569.13	32.2232935895746
OV	OV.TCGA.59.2354.01A.01R.1569.13	62.8708407976555	OV	OV.TCGA.59.2354.01A.01R.1569.13	55.0313963773667
OV	OV.TCGA.59.2355.01A.01R.1569.13	39.1433737246376	OV	OV.TCGA.59.2355.01A.01R.1569.13	35.3950185129587
OV	OV.TCGA.59.2363.01A.01R.1569.13	70.1898967813673	OV	OV.TCGA.59.2363.01A.01R.1569.13	65.5570769611791
OV	OV.TCGA.59.A5PD.01A.11R.A406.31	71.991903468427	OV	OV.TCGA.59.A5PD.01A.11R.A406.31	88.5404625115361
UCEC	UCEC.TCGA.5B.A90C.01A.11R.A37O.07	95.7434018390832	UCEC	UCEC.TCGA.5B.A90C.01A.11R.A37O.07	88.9988642289668
LIHC	LIHC.TCGA.5C.A9VG.01A.11R.A37K.07	60.0694177314795	LIHC	LIHC.TCGA.5C.A9VG.01A.11R.A37K.07	61.6899035994097
LIHC	LIHC.TCGA.5C.A9VH.01A.11R.A37K.07	56.8545446227988	LIHC	LIHC.TCGA.5C.A9VH.01A.11R.A37K.07	45.8711848534039
LIHC	LIHC.TCGA.5C.AAPD.01A.21R.A39D.07	66.7864783046321	LIHC	LIHC.TCGA.5C.AAPD.01A.21R.A39D.07	44.2969997288332
THYM	THYM.TCGA.5G.A9ZZ.01A.31R.A42C.07	52.4072793133477	THYM	THYM.TCGA.5G.A9ZZ.01A.31R.A42C.07	39.1105649910941
THYM	THYM.TCGA.5K.AAAP.01A.11R.A42C.07	69.6091537089989	THYM	THYM.TCGA.5K.AAAP.01A.11R.A42C.07	54.7589155772336
BRCA	BRCA.TCGA.5L.AAT0.01A.12R.A41B.07	55.2212150149328	BRCA	BRCA.TCGA.5L.AAT0.01A.12R.A41B.07	36.8878237443394
COAD	COAD.TCGA.5M.AAT4.01A.11R.A41B.07	78.9200522063262	COAD	COAD.TCGA.5M.AAT4.01A.11R.A41B.07	91.1149800629928
COAD	COAD.TCGA.5M.AAT5.01A.21R.A41B.07	84.1045088454183	COAD	COAD.TCGA.5M.AAT5.01A.21R.A41B.07	86.0637358896509
COAD	COAD.TCGA.5M.AATA.01A.31R.A41B.07	81.26809798841	COAD	COAD.TCGA.5M.AATA.01A.31R.A41B.07	85.7417270048181
COAD	COAD.TCGA.5M.AATE.01A.11R.A41B.07	69.3435493647171	COAD	COAD.TCGA.5M.AATE.01A.11R.A41B.07	71.0949256291022
BLCA	BLCA.TCGA.5N.A9KI.01A.31R.A42T.07	21.4519913495954	BLCA	BLCA.TCGA.5N.A9KI.01A.31R.A42T.07	26.5645598189981
BLCA	BLCA.TCGA.5N.A9KM.01A.11R.A42T.07	51.2243824678504	BLCA	BLCA.TCGA.5N.A9KM.01A.11R.A42T.07	31.9695185312831
KIRP	KIRP.TCGA.5P.A9JU.01A.11R.A42S.07	69.0076019223474	KIRP	KIRP.TCGA.5P.A9JU.01A.11R.A42S.07	50.7536308889921
KIRP	KIRP.TCGA.5P.A9JV.01A.12R.A42S.07	64.2865018630337	KIRP	KIRP.TCGA.5P.A9JV.01A.12R.A42S.07	48.8918247610886
KIRP	KIRP.TCGA.5P.A9JW.01A.11R.A42S.07	64.2195927788324	KIRP	KIRP.TCGA.5P.A9JW.01A.11R.A42S.07	44.6023588825726
KIRP	KIRP.TCGA.5P.A9JY.01A.11R.A42S.07	56.8735210039128	KIRP	KIRP.TCGA.5P.A9JY.01A.11R.A42S.07	42.4218416722807
KIRP	KIRP.TCGA.5P.A9JZ.01A.11R.A42S.07	71.3819765081091	KIRP	KIRP.TCGA.5P.A9JZ.01A.11R.A42S.07	41.1894478812524
KIRP	KIRP.TCGA.5P.A9K0.01A.11R.A42S.07	64.8509162398708	KIRP	KIRP.TCGA.5P.A9K0.01A.11R.A42S.07	40.1338151083439
KIRP	KIRP.TCGA.5P.A9K2.01A.11R.A42S.07	48.2324589678521	KIRP	KIRP.TCGA.5P.A9K2.01A.11R.A42S.07	48.0739622175462
KIRP	KIRP.TCGA.5P.A9K3.01A.11R.A42S.07	68.1193284226093	KIRP	KIRP.TCGA.5P.A9K3.01A.11R.A42S.07	53.211565278188
KIRP	KIRP.TCGA.5P.A9K4.01A.11R.A42S.07	60.3349761777524	KIRP	KIRP.TCGA.5P.A9K4.01A.11R.A42S.07	39.3374793402068
KIRP	KIRP.TCGA.5P.A9K6.01A.11R.A42S.07	66.5529752622889	KIRP	KIRP.TCGA.5P.A9K6.01A.11R.A42S.07	46.8154500606194
KIRP	KIRP.TCGA.5P.A9K8.01A.11R.A42S.07	66.7776412236433	KIRP	KIRP.TCGA.5P.A9K8.01A.11R.A42S.07	46.693833883632
KIRP	KIRP.TCGA.5P.A9K9.01A.11R.A42S.07	61.6563636955417	KIRP	KIRP.TCGA.5P.A9K9.01A.11R.A42S.07	48.5790216898287
KIRP	KIRP.TCGA.5P.A9KA.01A.11R.A42S.07	61.7807358301274	KIRP	KIRP.TCGA.5P.A9KA.01A.11R.A42S.07	44.0543100329265
KIRP	KIRP.TCGA.5P.A9KC.01A.11R.A42S.07	69.3701326700312	KIRP	KIRP.TCGA.5P.A9KC.01A.11R.A42S.07	45.3017194261963
KIRP	KIRP.TCGA.5P.A9KE.01A.11R.A42S.07	65.0669859008198	KIRP	KIRP.TCGA.5P.A9KE.01A.11R.A42S.07	44.855563080363
KIRP	KIRP.TCGA.5P.A9KH.01A.11R.A42S.07	45.0177856014251	KIRP	KIRP.TCGA.5P.A9KH.01A.11R.A42S.07	43.8175379488529
LIHC	LIHC.TCGA.5R.AA1C.01A.11R.A41C.07	55.8105586698459	LIHC	LIHC.TCGA.5R.AA1C.01A.11R.A41C.07	47.9585100075846
LIHC	LIHC.TCGA.5R.AA1D.01A.11R.A38B.07	61.5740270681825	LIHC	LIHC.TCGA.5R.AA1D.01A.11R.A38B.07	47.6973010913004
LIHC	LIHC.TCGA.5R.AAAM.01A.12R.A41C.07	62.1772206643269	LIHC	LIHC.TCGA.5R.AAAM.01A.12R.A41C.07	44.3102246106036
UCEC	UCEC.TCGA.5S.A9Q8.01A.11R.A40A.07	47.537988778355	UCEC	UCEC.TCGA.5S.A9Q8.01A.11R.A40A.07	39.6416953989515
BRCA	BRCA.TCGA.5T.A9QA.01A.11R.A41B.07	35.2070257833004	BRCA	BRCA.TCGA.5T.A9QA.01A.11R.A41B.07	49.4273591337863
THYM	THYM.TCGA.5U.AB0D.01A.11R.A42C.07	53.9224530058187	THYM	THYM.TCGA.5U.AB0D.01A.11R.A42C.07	49.4746640959252
THYM	THYM.TCGA.5U.AB0E.01A.11R.A42C.07	69.8589250506341	THYM	THYM.TCGA.5U.AB0E.01A.11R.A42C.07	49.8958966622012
THYM	THYM.TCGA.5V.A9RR.01A.11R.A42C.07	59.8699521702643	THYM	THYM.TCGA.5V.A9RR.01A.11R.A42C.07	43.2194149532665
OV	OV.TCGA.5X.AA5U.01A.11R.A406.31	68.2502687093458	OV	OV.TCGA.5X.AA5U.01A.11R.A406.31	78.9621266847891
LUSC	LUSC.TCGA.60.2695.01A.01R.0851.07	72.9268235216394	LUSC	LUSC.TCGA.60.2695.01A.01R.0851.07	91.451402250682
LUSC	LUSC.TCGA.60.2706.01A.01R.0851.07	83.8079547008416	LUSC	LUSC.TCGA.60.2706.01A.01R.0851.07	87.0755674625696
LUSC	LUSC.TCGA.60.2707.01A.01R.0851.07	29.5996858931857	LUSC	LUSC.TCGA.60.2707.01A.01R.0851.07	28.5182678995031
LUSC	LUSC.TCGA.60.2708.01A.01R.0851.07	50.3294801180028	LUSC	LUSC.TCGA.60.2708.01A.01R.0851.07	44.209343044277
LUSC	LUSC.TCGA.60.2710.01A.01R.0851.07	49.1788459558282	LUSC	LUSC.TCGA.60.2710.01A.01R.0851.07	53.2101432417768
LUSC	LUSC.TCGA.60.2711.01A.01R.0851.07	80.774719982545	LUSC	LUSC.TCGA.60.2711.01A.01R.0851.07	80.0425720381851
LUSC	LUSC.TCGA.60.2713.01A.01R.0851.07	74.2120145607201	LUSC	LUSC.TCGA.60.2713.01A.01R.0851.07	59.8236570885706
LUSC	LUSC.TCGA.60.2714.01A.01R.0851.07	61.4648586017515	LUSC	LUSC.TCGA.60.2714.01A.01R.0851.07	66.8401958940059
LUSC	LUSC.TCGA.60.2716.01A.01R.0851.07	38.0467609244848	LUSC	LUSC.TCGA.60.2716.01A.01R.0851.07	24.1489413337337
LUSC	LUSC.TCGA.60.2719.01A.01R.0851.07	86.6074118431735	LUSC	LUSC.TCGA.60.2719.01A.01R.0851.07	86.2787443143407
LUSC	LUSC.TCGA.60.2720.01A.01R.0851.07	54.2692909093463	LUSC	LUSC.TCGA.60.2720.01A.01R.0851.07	35.7138325307302
LUSC	LUSC.TCGA.60.2721.01A.01R.0851.07	37.5499162352521	LUSC	LUSC.TCGA.60.2721.01A.01R.0851.07	22.6757044313056
LUSC	LUSC.TCGA.60.2722.01A.01R.0851.07	42.3366901289207	LUSC	LUSC.TCGA.60.2722.01A.01R.0851.07	40.7273009454405
LUSC	LUSC.TCGA.60.2723.01A.01R.0851.07	86.7638010886346	LUSC	LUSC.TCGA.60.2723.01A.01R.0851.07	75.764847968281
LUSC	LUSC.TCGA.60.2724.01A.01R.0851.07	58.3459435813506	LUSC	LUSC.TCGA.60.2724.01A.01R.0851.07	53.0849358305791
LUSC	LUSC.TCGA.60.2725.01A.01R.1201.07	54.5353777240798	LUSC	LUSC.TCGA.60.2725.01A.01R.1201.07	42.4142243769831
LUSC	LUSC.TCGA.60.2726.01A.01R.0851.07	78.2127802255627	LUSC	LUSC.TCGA.60.2726.01A.01R.0851.07	73.4516497197699
OV	OV.TCGA.61.1725.01A.01R.1567.13	57.917961544909	OV	OV.TCGA.61.1725.01A.01R.1567.13	46.0580851224642
OV	OV.TCGA.61.1728.01A.01R.1568.13	52.1293321673419	OV	OV.TCGA.61.1728.01A.01R.1568.13	50.6763145051808
OV	OV.TCGA.61.1733.01A.01R.1567.13	46.5019382590304	OV	OV.TCGA.61.1733.01A.01R.1567.13	40.9945638444087
OV	OV.TCGA.61.1736.01B.01R.1568.13	47.4906844928319	OV	OV.TCGA.61.1736.01B.01R.1568.13	45.7431328451947
OV	OV.TCGA.61.1737.01A.01R.1567.13	75.3136972277316	OV	OV.TCGA.61.1737.01A.01R.1567.13	71.0062187469311
OV	OV.TCGA.61.1738.01A.01R.1567.13	67.2185129113569	OV	OV.TCGA.61.1738.01A.01R.1567.13	47.083122261243
OV	OV.TCGA.61.1741.01A.02R.1567.13	49.0549786585783	OV	OV.TCGA.61.1741.01A.02R.1567.13	66.8351679026055
OV	OV.TCGA.61.1900.01A.01R.1567.13	78.2258440594465	OV	OV.TCGA.61.1900.01A.01R.1567.13	78.5721740298615
OV	OV.TCGA.61.1907.01A.01R.1567.13	63.2606926425059	OV	OV.TCGA.61.1907.01A.01R.1567.13	48.1322156013048
OV	OV.TCGA.61.1910.01A.01R.1567.13	43.5305466150197	OV	OV.TCGA.61.1910.01A.01R.1567.13	50.5185547568282
OV	OV.TCGA.61.1911.01A.01R.1567.13	41.5646532687572	OV	OV.TCGA.61.1911.01A.01R.1567.13	44.4279725969319
OV	OV.TCGA.61.1914.01A.01R.1567.13	63.9241056076341	OV	OV.TCGA.61.1914.01A.01R.1567.13	44.1262006108718
OV	OV.TCGA.61.1919.01A.01R.1568.13	60.6886005262744	OV	OV.TCGA.61.1919.01A.01R.1568.13	47.4780271137557
OV	OV.TCGA.61.1995.01A.01R.1568.13	65.0198704200202	OV	OV.TCGA.61.1995.01A.01R.1568.13	57.4244550086171
OV	OV.TCGA.61.1998.01A.01R.1568.13	49.8990727851486	OV	OV.TCGA.61.1998.01A.01R.1568.13	48.1029176762428
OV	OV.TCGA.61.2000.01A.01R.1568.13	64.8348605953924	OV	OV.TCGA.61.2000.01A.01R.1568.13	61.4283654678289
OV	OV.TCGA.61.2002.01A.01R.1568.13	62.5571137598262	OV	OV.TCGA.61.2002.01A.01R.1568.13	57.4317571344681
OV	OV.TCGA.61.2003.01A.01R.1568.13	48.2411740121109	OV	OV.TCGA.61.2003.01A.01R.1568.13	49.5779952061357
OV	OV.TCGA.61.2008.01A.02R.1568.13	43.1270418859296	OV	OV.TCGA.61.2008.01A.02R.1568.13	40.7645875514097
OV	OV.TCGA.61.2009.01A.01R.1568.13	41.1460305894337	OV	OV.TCGA.61.2009.01A.01R.1568.13	43.5362481015237
OV	OV.TCGA.61.2012.01A.01R.1568.13	53.2368223593258	OV	OV.TCGA.61.2012.01A.01R.1568.13	46.5332432450758
OV	OV.TCGA.61.2088.01A.01R.1568.13	35.490330357829	OV	OV.TCGA.61.2088.01A.01R.1568.13	44.6784547110331
OV	OV.TCGA.61.2092.01A.01R.1568.13	52.0529785121627	OV	OV.TCGA.61.2092.01A.01R.1568.13	37.6787324967811
OV	OV.TCGA.61.2097.01A.02R.1568.13	49.2028640931849	OV	OV.TCGA.61.2097.01A.02R.1568.13	37.9011390030375
OV	OV.TCGA.61.2101.01A.01R.1568.13	56.3129991834851	OV	OV.TCGA.61.2101.01A.01R.1568.13	35.6892253243519
OV	OV.TCGA.61.2102.01A.01R.1568.13	79.1554660772933	OV	OV.TCGA.61.2102.01A.01R.1568.13	72.8872055119388
OV	OV.TCGA.61.2104.01A.01R.1568.13	30.8990917208413	OV	OV.TCGA.61.2104.01A.01R.1568.13	38.7158764917241
OV	OV.TCGA.61.2109.01A.01R.1568.13	36.4347092744124	OV	OV.TCGA.61.2109.01A.01R.1568.13	23.5877633020213
OV	OV.TCGA.61.2110.01A.01R.1568.13	40.3852241779082	OV	OV.TCGA.61.2110.01A.01R.1568.13	36.9176352286768
OV	OV.TCGA.61.2113.01A.01R.1568.13	50.4826264343161	OV	OV.TCGA.61.2113.01A.01R.1568.13	65.0872399394715
LUAD	LUAD.TCGA.62.8394.01A.11R.2326.07	51.6852557418689	LUAD	LUAD.TCGA.62.8394.01A.11R.2326.07	61.1796601518332
LUAD	LUAD.TCGA.62.8395.01A.11R.2326.07	54.1049500067664	LUAD	LUAD.TCGA.62.8395.01A.11R.2326.07	40.5344406185084
LUAD	LUAD.TCGA.62.8397.01A.11R.2326.07	50.2281746590587	LUAD	LUAD.TCGA.62.8397.01A.11R.2326.07	48.6931395714272
LUAD	LUAD.TCGA.62.8398.01A.11R.2326.07	55.94518836578	LUAD	LUAD.TCGA.62.8398.01A.11R.2326.07	45.0383362939682
LUAD	LUAD.TCGA.62.8399.01A.21R.2326.07	60.7792380336075	LUAD	LUAD.TCGA.62.8399.01A.21R.2326.07	56.6122287809352
LUAD	LUAD.TCGA.62.8402.01A.11R.2326.07	74.4176429976761	LUAD	LUAD.TCGA.62.8402.01A.11R.2326.07	69.0225517762364
LUAD	LUAD.TCGA.62.A46O.01A.11R.A24H.07	60.7589897634942	LUAD	LUAD.TCGA.62.A46O.01A.11R.A24H.07	72.5768541300855
LUAD	LUAD.TCGA.62.A46P.01A.11R.A24H.07	37.7604990502792	LUAD	LUAD.TCGA.62.A46P.01A.11R.A24H.07	41.1720134451427
LUAD	LUAD.TCGA.62.A46R.01A.11R.A24H.07	59.9039670429155	LUAD	LUAD.TCGA.62.A46R.01A.11R.A24H.07	45.3045013903859
LUAD	LUAD.TCGA.62.A46S.01A.11R.A24H.07	49.1413502898783	LUAD	LUAD.TCGA.62.A46S.01A.11R.A24H.07	48.5360084473716
LUAD	LUAD.TCGA.62.A46V.01A.11R.A24H.07	51.9762575741404	LUAD	LUAD.TCGA.62.A46V.01A.11R.A24H.07	41.6206397407771
LUAD	LUAD.TCGA.62.A46Y.01A.11R.A24H.07	52.5599805325824	LUAD	LUAD.TCGA.62.A46Y.01A.11R.A24H.07	42.4033387461621
LUAD	LUAD.TCGA.62.A470.01A.11R.A24H.07	50.2458253213494	LUAD	LUAD.TCGA.62.A470.01A.11R.A24H.07	49.3290905021077
LUAD	LUAD.TCGA.62.A471.01A.12R.A24H.07	57.5347656787553	LUAD	LUAD.TCGA.62.A471.01A.12R.A24H.07	47.4900086440989
LUAD	LUAD.TCGA.62.A472.01A.11R.A24H.07	57.4020579726611	LUAD	LUAD.TCGA.62.A472.01A.11R.A24H.07	47.0059233233625
LUSC	LUSC.TCGA.63.5128.01A.01R.1443.07	32.2554171898848	LUSC	LUSC.TCGA.63.5128.01A.01R.1443.07	36.3194643307981
LUSC	LUSC.TCGA.63.5131.01A.01R.1443.07	56.8821368439029	LUSC	LUSC.TCGA.63.5131.01A.01R.1443.07	44.4045943071242
LUSC	LUSC.TCGA.63.6202.01A.11R.1820.07	72.0481441140509	LUSC	LUSC.TCGA.63.6202.01A.11R.1820.07	81.3151383533572
LUSC	LUSC.TCGA.63.7020.01A.11R.1949.07	28.8344871390104	LUSC	LUSC.TCGA.63.7020.01A.11R.1949.07	26.6906606338415
LUSC	LUSC.TCGA.63.7023.01A.11R.1949.07	76.8121895800906	LUSC	LUSC.TCGA.63.7023.01A.11R.1949.07	73.7411260689791
LUSC	LUSC.TCGA.63.A5M9.01A.11R.A26W.07	87.7473819038544	LUSC	LUSC.TCGA.63.A5M9.01A.11R.A26W.07	86.162763186439
LUSC	LUSC.TCGA.63.A5MB.01A.11R.A26W.07	78.2526902957788	LUSC	LUSC.TCGA.63.A5MB.01A.11R.A26W.07	61.9875682626991
LUSC	LUSC.TCGA.63.A5MG.01A.12R.A27Q.07	24.4756662474652	LUSC	LUSC.TCGA.63.A5MG.01A.12R.A27Q.07	21.7246807358312
LUSC	LUSC.TCGA.63.A5MH.01A.12R.A27Q.07	44.8527531334582	LUSC	LUSC.TCGA.63.A5MH.01A.12R.A27Q.07	36.0043402546713
LUSC	LUSC.TCGA.63.A5MI.01A.12R.A27Q.07	67.4103718808875	LUSC	LUSC.TCGA.63.A5MI.01A.12R.A27Q.07	58.7512140763419
LUSC	LUSC.TCGA.63.A5MJ.01A.11R.A27Q.07	76.8584855990776	LUSC	LUSC.TCGA.63.A5MJ.01A.11R.A27Q.07	84.8934401590525
