patients	mock	mock_ratio	cor_mock	tgfb	tgfb_ratio	cor_tgfb
BC02_13	70.0181502432938	inner	0.321498697691266	64.0633307103207	outer	0.339048619013049
BC02_14	66.4876392017322	inner	0.302561725275463	70.0064490988054	neutral	0.321769501932642
BC02_15	66.729959486692	inner	0.260978983888313	74.1681484626811	inner	0.288095264585788
BC02_18	64.1043179216405	inner	0.311842450142758	74.4584954000986	inner	0.32139857435373
BC02_19	61.8866041434884	outer	0.193154609963767	64.9692297450895	outer	0.222907342071943
BC02_22	63.5094484590102	neutral	0.202423505423477	67.4390197611664	outer	0.234319934534462
BC02_24	69.6648643533372	inner	0.211574403808086	78.1253239501177	inner	0.241171802565319
BC02_25	65.1741901591251	outer	0.266537223060228	73.8413798753517	inner	0.280370117454012
BC02_26	59.3114562656338	neutral	0.355542091659741	72.6469097297809	inner	0.370049808821973
BC02_28	62.8120919612873	neutral	0.326502492453943	77.5729635578216	inner	0.337170381274028
BC02_31	58.2247249956207	neutral	0.283530133665549	68.7178012619529	inner	0.307928137901733
BC02_34	67.6776935525253	inner	0.229595679242578	78.9844305917965	inner	0.247356112053306
BC02_44	61.9351668892951	inner	0.299768338213659	69.7179928922104	inner	0.319657866742271
BC02_47	69.7897200964782	inner	0.154645818996024	71.1867903273389	inner	0.190453141953246
BC02_50	64.7696871755462	inner	0.318686950983711	74.9872865744208	inner	0.332123257617289
BC02_51	62.9825066584965	inner	0.333209943963373	73.7194148003781	inner	0.349206162197591
BC02_53	69.7726896698264	inner	0.304688752144412	74.7703093539989	inner	0.325646346639248
BC02_54	59.9048790803328	inner	0.349892311253181	75.6281824361783	inner	0.364256403115884
BC02_55	63.1867203690819	inner	0.334180993081092	70.2409073799995	inner	0.351273347951377
BC02_58	63.0932508057416	inner	0.279141310798081	67.42482802084	neutral	0.304078916346784
BC02_59	58.6939332287493	outer	0.188689867270911	63.2358854016769	outer	0.222663110101386
BC02_60	53.0719054437635	inner	0.302676523110277	61.7015712046761	outer	0.312583054374261
BC02_61	69.5075699053582	inner	0.188219676872525	72.6644884141404	inner	0.219691001872432
BC02_62	65.4104613767422	inner	0.221808098008121	80.3599715103392	inner	0.248677296284017
BC02_63	62.4187435102503	neutral	0.231150933951133	74.5542789197929	inner	0.258232144219828
BC02_64	63.1439489412493	inner	0.313680635715777	72.4494316184118	inner	0.324714198161833
BC02_66	59.0687945688139	outer	0.292546125878447	70.2444458356938	outer	0.305838202293957
BC02_67	61.3190157513597	inner	0.350936803551125	73.8584470065783	inner	0.358061597010657
BC02_68	42.3120613246159	inner	0.341094217950483	38.3470856421603	outer	0.349496497916736
BC02_70	64.6788713741361	inner	0.222378880417251	74.6200317333889	inner	0.250794150904249
BC02_71	61.7941421771513	inner	0.309855777129888	67.711918221301	inner	0.327797141174065
BC02_73	63.5889548981137	inner	0.338263724253674	72.5773712205457	inner	0.348880560983275
