TCGAlong.id	cancer.type	sample.type	mRNAsi	EREG-mRNAsi
TCGA-24-1844-01A-01R-1567-13	OV	1	0.399447428	0.408846092
TCGA-24-1846-01A-01R-1567-13	OV	1	0.478917298	0.6452546
TCGA-24-1847-01A-01R-1566-13	OV	1	0.359366299	0.461105322
TCGA-24-1849-01A-01R-1567-13	NA	1	0.250138756	0.664306188
TCGA-24-1850-01A-01R-1567-13	OV	1	0.409074513	0.54090495
TCGA-24-1924-01A-01R-1567-13	OV	1	0.49837812	0.56760129
TCGA-24-1928-01A-01R-1567-13	NA	1	0.353588436	0.43899101
TCGA-24-1930-01A-01R-1567-13	OV	1	0.339431068	0.46325164
TCGA-24-2019-01A-02R-1568-13	OV	1	0.465336366	0.356514513
TCGA-24-2020-01A-01R-1567-13	OV	1	0.494846347	0.629940981
TCGA-24-2023-01A-01R-1567-13	OV	1	0.462824523	0.616966609
TCGA-24-2024-01A-02R-1568-13	OV	1	0.33002195	0.403178847
TCGA-24-2026-01A-01R-1567-13	OV	1	0.441719083	0.439545677
TCGA-24-2027-01A-01R-1567-13	OV	1	0.437483483	0.750761814
TCGA-24-2033-01A-01R-1568-13	OV	1	0.401074653	0.40725444
TCGA-24-2035-01A-01R-1568-13	OV	1	0.23602356	0.681790241
TCGA-24-2038-01A-01R-1568-13	OV	1	0.301853762	0.221971713
TCGA-24-2254-01A-01R-1568-13	OV	1	0.297208464	0.554868077
TCGA-24-2261-01A-01R-1568-13	OV	1	0.454967821	0.386707664
TCGA-24-2262-01A-01R-1568-13	OV	1	0.349586816	0.529642809
TCGA-24-2267-01A-01R-1568-13	OV	1	0.411464328	0.366040308
TCGA-24-2271-01A-01R-1568-13	OV	1	0.344862503	0.431732114
TCGA-24-2281-01A-01R-1568-13	OV	1	0.469479446	0.599747831
TCGA-24-2288-01A-01R-1568-13	OV	1	0.371627658	0.493613602
TCGA-24-2289-01A-01R-1568-13	NA	1	0.308746831	0.525157245
TCGA-24-2290-01A-01R-1568-13	OV	1	0.509136151	0.537625183
TCGA-24-2293-01A-01R-1568-13	NA	1	0.236852961	0.540977298
TCGA-24-2297-01A-01R-1568-13	OV	1	0.383133857	0.579008127
TCGA-24-2298-01A-01R-1569-13	OV	1	0.331991341	0.542882457
TCGA-25-1312-01A-01R-1565-13	OV	1	0.418370943	0.474923753
TCGA-25-1313-01A-01R-1565-13	OV	1	0.349169784	0.553806975
TCGA-25-1314-01A-01R-1565-13	OV	1	0.409855128	0.470751696
TCGA-25-1315-01A-01R-1565-13	OV	1	0.461074867	0.545848717
TCGA-25-1316-01A-01R-1565-13	OV	1	0.403676088	0.613325102
TCGA-25-1317-01A-01R-1565-13	OV	1	0.360644254	0.569892304
TCGA-25-1318-01A-01R-1565-13	OV	1	0.339695389	0.47007645
TCGA-25-1319-01A-01R-1565-13	OV	1	0.44984342	0.394521226
TCGA-25-1320-01A-01R-1565-13	NA	1	0.340360468	0.444441211
TCGA-25-1321-01A-01R-1565-13	OV	1	0.399610376	0.549200832
TCGA-25-1322-01A-01R-1565-13	OV	1	0.422978354	0.562392248
TCGA-25-1323-01A-01R-1565-13	OV	1	0.397937396	0.574281404
TCGA-25-1324-01A-01R-1565-13	OV	1	0.493778334	0.542472486
TCGA-25-1326-01A-01R-1565-13	OV	1	0.370473153	0.710415856
TCGA-25-1328-01A-01R-1565-13	OV	1	0.238805563	0.341369706
TCGA-25-1329-01A-01R-1565-13	OV	1	0.357758258	0.447576283
TCGA-25-1623-01A-01R-1566-13	OV	1	0.349172392	0.710729363
TCGA-25-1625-01A-01R-1566-13	OV	1	0.366275832	0.72587417
TCGA-25-1626-01A-01R-1566-13	NA	1	0.201829332	0.612915131
TCGA-25-1627-01A-01R-1566-13	OV	1	0.463130299	0.580406851
TCGA-25-1628-01A-01R-1566-13	NA	1	0.320506797	0.628566373
TCGA-25-1630-01A-01R-1566-13	OV	1	0.400682532	0.695246933
TCGA-25-1631-01A-01R-1569-13	OV	1	0.396309934	0.417117857
TCGA-25-1632-01A-01R-1566-13	OV	1	0.359303124	0.624683708
TCGA-25-1633-01A-01R-1566-13	OV	1	0.262151366	0.694402875
TCGA-25-1634-01A-01R-1566-13	OV	1	0.441303037	0.62396023
TCGA-25-1635-01A-01R-1566-13	OV	1	0.363592761	0.581805576
TCGA-25-1870-01A-01R-1567-13	OV	1	0.373084627	0.252116632
TCGA-25-1871-01A-01R-1567-13	OV	1	0.482641552	0.487560503
TCGA-25-2042-01A-01R-1568-13	NA	1	0.159956722	0.567456595
TCGA-25-2391-01A-01R-1569-13	OV	1	0.458779536	0.654056916
TCGA-25-2392-01A-01R-1569-13	OV	1	0.390059819	0.474152043
TCGA-25-2393-01A-01R-1569-13	OV	1	0.556876319	0.587834559
TCGA-25-2396-01A-01R-1569-13	OV	1	0.463782794	0.384995432
TCGA-25-2397-01A-01R-1569-13	OV	1	0.412593502	0.590246153
TCGA-25-2398-01A-01R-1569-13	NA	1	0.260551664	0.519104145
TCGA-25-2399-01A-01R-1569-13	OV	1	0.419086286	0.543822978
TCGA-25-2400-01A-01R-1569-13	OV	1	0.512501506	0.540519095
TCGA-25-2401-01A-01R-1569-13	NA	1	0.37890018	0.573919665
TCGA-25-2404-01A-01R-1569-13	OV	1	0.328229969	0.534948314
TCGA-25-2409-01A-01R-1569-13	OV	1	0.343152577	0.407809107
TCGA-26-1442-01A-01R-1850-01	GBM	1	0.301936601	0.380845654
TCGA-26-5132-01A-01R-1850-01	GBM	1	0.28799953	0.359669909
TCGA-26-5133-01A-01R-1850-01	GBM	1	0.384178524	0.390106198
TCGA-26-5134-01A-01R-1850-01	GBM	1	0.336075083	0.477104142
TCGA-26-5135-01A-01R-1850-01	GBM	1	0.283044812	0.481118423
TCGA-26-5136-01B-01R-1850-01	GBM	1	0.322005871	0.600635184
TCGA-26-5139-01A-01R-1850-01	GBM	1	0.247993743	0.442449978
TCGA-27-1830-01A-01R-1850-01	GBM	1	0.21773018	0.51811101
TCGA-27-1831-01A-01R-1850-01	GBM	1	0.357210612	0.658711292
TCGA-27-1832-01A-01R-1850-01	GBM	1	0.240375562	0.419153921
TCGA-27-1834-01A-01R-1850-01	GBM	1	0.261965524	0.565720247
TCGA-27-1835-01A-01R-1850-01	GBM	1	0.342673222	0.510470641
TCGA-27-1837-01A-01R-1850-01	GBM	1	0.331587468	0.570778013
TCGA-27-2519-01A-01R-1850-01	GBM	1	0.321820989	0.471652867
TCGA-27-2521-01A-01R-1850-01	GBM	1	0.371604796	0.548187963
TCGA-27-2523-01A-01R-1850-01	GBM	1	0.375565046	0.578622272
TCGA-27-2524-01A-01R-1850-01	GBM	1	0.307634093	0.508779552
TCGA-27-2526-01A-01R-1850-01	GBM	1	0.379363551	0.645059448
TCGA-27-2528-01A-01R-1850-01	GBM	1	0.286747482	0.600263853
TCGA-28-1747-01C-01R-1850-01	GBM	1	0.353671889	0.565116017
TCGA-28-1753-01A-01R-1850-01	GBM	1	0.258225447	0.599962402
TCGA-28-2499-01A-01R-1850-01	GBM	1	0.287453319	0.407455896
TCGA-28-2509-01A-01R-1850-01	GBM	1	0.306045839	0.448728894
TCGA-28-2510-01A-01R-1850-01	GBM	1	0.300638012	0.489367658
TCGA-28-2513-01A-01R-1850-01	GBM	1	0.193741941	0.451867277
TCGA-28-2514-01A-02R-1850-01	GBM	1	0.302001811	0.467468729
TCGA-28-5204-01A-01R-1850-01	GBM	1	0.371775856	0.605245043
TCGA-28-5207-01A-01R-1850-01	GBM	1	0.302423745	0.449047355
TCGA-28-5208-01A-01R-1850-01	GBM	1	0.330644361	0.718047637
TCGA-28-5209-01A-01R-1850-01	GBM	1	0.328311126	0.565717587
TCGA-28-5213-01A-01R-1850-01	GBM	1	0.253393955	0.551064336
TCGA-28-5215-01A-01R-1850-01	GBM	1	0.300235296	0.623428507
TCGA-28-5216-01A-01R-1850-01	GBM	1	0.279298478	0.557022391
TCGA-28-5218-01A-01R-1850-01	GBM	1	0.188549844	0.617883014
TCGA-28-5220-01A-01R-1850-01	GBM	1	0.369696438	0.515702331
TCGA-29-1688-01A-01R-1566-13	OV	1	0.482017021	0.606066206
TCGA-29-1690-01A-01R-1566-13	OV	1	0.276883873	0.536081763
TCGA-29-1691-01A-01R-1566-13	OV	1	0.500670752	0.597432701
TCGA-29-1693-01A-01R-1567-13	OV	1	0.370019253	0.688277428
TCGA-29-1694-01A-01R-1567-13	OV	1	0.341715956	0.511387046
TCGA-29-1695-01A-01R-1567-13	OV	1	0.395984451	0.52696594
TCGA-29-1696-01A-01R-1567-13	OV	1	0.446336362	0.563356886
TCGA-29-1697-01A-01R-1567-13	OV	1	0.547260571	0.710102348
TCGA-29-1698-01A-01R-1567-13	NA	1	0.391208268	0.340308605
TCGA-29-1699-01A-01R-1567-13	OV	1	0.467398345	0.475333724
TCGA-29-1701-01A-01R-1567-13	OV	1	0.492502037	0.697393251
TCGA-29-1702-01A-01R-1567-13	OV	1	0.41347206	0.597408585
TCGA-29-1703-01A-01R-1567-13	OV	1	0.424929368	0.483026707
TCGA-29-1705-01A-01R-1567-13	OV	1	0.394952682	0.517681305
TCGA-29-1710-01A-02R-1567-13	OV	1	0.32350464	0.44118556
TCGA-29-1711-01A-01R-1567-13	OV	1	0.382727273	0.620391071
TCGA-29-1761-01A-01R-1567-13	OV	1	0.583334597	0.709523566
TCGA-29-1762-01A-01R-1567-13	OV	1	0.521951778	0.544329413
TCGA-29-1763-01A-02R-1567-13	OV	1	0.3211281	0.472632739
TCGA-29-1770-01A-01R-1567-13	OV	1	0.355485475	0.577054737
TCGA-29-1770-02A-01R-1567-13	OV	2	0.392799998	0.483629605
TCGA-29-1776-01A-01R-1567-13	OV	1	0.380860839	0.720448084
TCGA-29-1778-01A-01R-1567-13	OV	1	0.402025007	0.447262776
TCGA-29-1781-01A-01R-1567-13	OV	1	0.49921232	0.490333835
TCGA-29-1783-01A-01R-1567-13	OV	1	0.335823784	0.399030906
TCGA-29-1784-01A-02R-1567-13	OV	1	0.4918363	0.488380444
TCGA-29-1785-01A-01R-1567-13	OV	1	0.446739184	0.476081318
TCGA-29-2414-01A-02R-1569-13	OV	1	0.368127612	0.51883887
TCGA-29-2414-02A-01R-1569-13	OV	2	0.465674247	0.5238791
TCGA-29-2425-01A-01R-1569-13	OV	1	0.465644218	0.81835878
TCGA-29-2427-01A-01R-1569-13	OV	1	0.431252537	0.525012549
TCGA-29-2428-01A-01R-1569-13	OV	1	0.401626645	0.427752985
TCGA-29-A5NZ-01A-11R-A406-31	OV	1	0.350538798	0.496242239
TCGA-2A-A8VL-01A-21R-A37L-07	PRAD	1	0.270341819	0.487233392
TCGA-2A-A8VO-01A-11R-A37L-07	PRAD	1	0.290117237	0.481256872
TCGA-2A-A8VT-01A-11R-A37L-07	PRAD	1	0.345723454	0.390950258
TCGA-2A-A8VV-01A-11R-A37L-07	PRAD	1	0.301080971	0.501350297
TCGA-2A-A8VX-01A-11R-A37L-07	PRAD	1	0.364840062	0.492899122
TCGA-2A-A8W1-01A-11R-A37L-07	PRAD	1	0.456226214	0.48163848
TCGA-2A-A8W3-01A-11R-A37L-07	PRAD	1	0.338623402	0.412172339
TCGA-2A-AAYF-01A-11R-A41O-07	PRAD	1	0.352522765	0.459176048
TCGA-2A-AAYO-01A-11R-A41O-07	PRAD	1	0.29066408	0.433840566
TCGA-2A-AAYU-01A-11R-A41O-07	PRAD	1	0.317882464	0.58222632
TCGA-2E-A9G8-01A-11R-A40A-07	UCEC	1	0.518853417	0.594345862
TCGA-2F-A9KO-01A-11R-A38B-07	BLCA	1	0.382783787	0.68281416
TCGA-2F-A9KP-01A-11R-A38B-07	BLCA	1	0.489702342	0.72774227
TCGA-2F-A9KQ-01A-11R-A38B-07	BLCA	1	0.35467015	0.486122507
TCGA-2F-A9KR-01A-11R-A38B-07	BLCA	1	0.357630185	0.392336928
TCGA-2F-A9KT-01A-11R-A38B-07	BLCA	1	0.363458368	0.545435975
TCGA-2F-A9KW-01A-11R-A38B-07	BLCA	1	0.436324399	0.387971932
TCGA-2G-AAEW-01A-11R-A430-07	TGCT	1	0.723536149	0.662966691
TCGA-2G-AAEX-01A-11R-A430-07	TGCT	1	0.748857952	0.624657255
TCGA-2G-AAF1-01A-11R-A430-07	TGCT	1	0.697505097	0.639105037
TCGA-2G-AAF4-01A-11R-A430-07	TGCT	1	0.760404531	0.507311453
TCGA-2G-AAF6-01A-11R-A430-07	TGCT	1	0.771879729	0.52729007
TCGA-2G-AAF8-01A-11R-A430-07	TGCT	1	0.762578417	0.616219015
TCGA-2G-AAFG-01A-11R-A430-07	TGCT	1	0.736670446	0.622981189
TCGA-2G-AAFG-05A-11R-A430-07	TGCT	5	0.685335399	0.639787834
TCGA-2G-AAFH-01A-12R-A430-07	TGCT	1	0.717009111	0.515340591
TCGA-2G-AAFI-01A-21R-A430-07	TGCT	1	0.7316763	0.762795666
TCGA-2G-AAFJ-01A-11R-A430-07	TGCT	1	0.174395664	0.561607139
TCGA-2G-AAFL-01A-21R-A430-07	TGCT	1	0.631836312	0.617303043
TCGA-2G-AAFM-01A-11R-A430-07	TGCT	1	0.805987689	0.817007647
TCGA-2G-AAFN-01A-31R-A430-07	TGCT	1	0.889938207	0.709485522
TCGA-2G-AAFO-01A-31R-A430-07	TGCT	1	0.659062991	0.706171451
TCGA-2G-AAFV-01A-11R-A430-07	TGCT	1	0.389208617	0.517618091
TCGA-2G-AAFY-01A-11R-A430-07	TGCT	1	0.735285251	0.677484524
TCGA-2G-AAFZ-01A-11R-A430-07	TGCT	1	0.393387822	0.54760918
TCGA-2G-AAG0-01A-11R-A430-07	TGCT	1	0.884062613	0.707883682
TCGA-2G-AAG3-01A-11R-A430-07	TGCT	1	0.430042947	0.687022402
TCGA-2G-AAG5-01A-11R-A430-07	TGCT	1	0.063892855	0.625285439
TCGA-2G-AAG6-01A-11R-A430-07	TGCT	1	0.095074138	0.513830396
TCGA-2G-AAG7-01A-11R-A430-07	TGCT	1	0.90461374	0.736652271
TCGA-2G-AAG8-01A-31R-A430-07	TGCT	1	0.74994159	0.656997981
TCGA-2G-AAG9-01A-11R-A430-07	TGCT	1	0.717945368	0.739089702
TCGA-2G-AAGA-01A-11R-A430-07	TGCT	1	0.852830315	0.671285671
TCGA-2G-AAGC-01A-21R-A430-07	TGCT	1	0.689096867	0.648799642
TCGA-2G-AAGE-01A-21R-A430-07	TGCT	1	0.784276701	0.686902819
TCGA-2G-AAGF-01A-31R-A430-07	TGCT	1	0.654952532	0.745769816
TCGA-2G-AAGG-01A-11R-A430-07	TGCT	1	0.377866668	0.579873718
TCGA-2G-AAGI-01A-11R-A430-07	TGCT	1	0.403851702	0.61070611
TCGA-2G-AAGI-05A-11R-A430-07	TGCT	5	0.728750551	0.5727621
TCGA-2G-AAGJ-01A-11R-A430-07	TGCT	1	0.816820636	0.61920939
TCGA-2G-AAGK-01A-11R-A430-07	TGCT	1	0.746864336	0.600567773
TCGA-2G-AAGM-01A-11R-A430-07	TGCT	1	0.415603182	0.605945626
TCGA-2G-AAGN-01A-11R-A430-07	TGCT	1	0.869774104	0.699018184
TCGA-2G-AAGO-01A-11R-A430-07	TGCT	1	0.927032762	0.724258402
TCGA-2G-AAGP-01A-11R-A430-07	TGCT	1	0.39957678	0.661350919
TCGA-2G-AAGS-01A-11R-A430-07	TGCT	1	0.675419444	0.775769285
TCGA-2G-AAGT-01A-11R-A430-07	TGCT	1	0.423648443	0.469604595
TCGA-2G-AAGV-01A-11R-A430-07	TGCT	1	0.148138009	0.497760026
TCGA-2G-AAGW-01A-11R-A430-07	TGCT	1	0.951325853	0.634532785
TCGA-2G-AAGX-01A-11R-A430-07	TGCT	1	0.239768681	0.588992124
TCGA-2G-AAGY-01A-11R-A430-07	TGCT	1	0.183661654	0.550923751
TCGA-2G-AAGY-05A-11R-A430-07	TGCT	5	0.784208474	0.659917088
TCGA-2G-AAGZ-01A-11R-A430-07	TGCT	1	0.667897462	0.841412467
TCGA-2G-AAH0-01A-11R-A430-07	TGCT	1	0.772950271	0.57909124
TCGA-2G-AAH2-01A-11R-A430-07	TGCT	1	0.317338686	0.608560993
TCGA-2G-AAH3-01A-11R-A430-07	TGCT	1	0.688172433	0.762662239
TCGA-2G-AAH4-01A-12R-A430-07	TGCT	1	0.232351375	0.465180915
TCGA-2G-AAH8-01A-11R-A430-07	TGCT	1	0.828312655	0.657141598
TCGA-2G-AAHA-01A-11R-A430-07	TGCT	1	0.667379889	0.696718005
TCGA-2G-AAHC-01A-11R-A430-07	TGCT	1	0.656889832	0.583421343
TCGA-2G-AAHG-01A-11R-A430-07	TGCT	1	0.755842116	0.740487576
TCGA-2G-AAHL-01A-11R-A430-07	TGCT	1	0.770885795	0.766194453
TCGA-2G-AAHN-01A-11R-A430-07	TGCT	1	0.628060269	0.686901822
TCGA-2G-AAHP-01A-12R-A430-07	TGCT	1	0.802661288	0.517076943
TCGA-2G-AAHP-05A-11R-A430-07	TGCT	5	0.709815868	0.651978573
TCGA-2G-AAHT-01A-11R-A430-07	TGCT	1	0.735474072	0.690663918
TCGA-2G-AAKD-01A-31R-A430-07	TGCT	1	0.829945136	0.793940692
TCGA-2G-AAKG-01A-11R-A430-07	TGCT	1	0.663430483	0.742343663
TCGA-2G-AAKG-05A-11R-A430-07	TGCT	5	0.659736643	0.587804096
TCGA-2G-AAKH-01A-11R-A430-07	TGCT	1	0.781097298	0.637415788
TCGA-2G-AAKL-01A-11R-A430-07	TGCT	1	0.850228	0.701661771
TCGA-2G-AAKM-01A-11R-A430-07	TGCT	1	0.731723177	0.716431865
TCGA-2G-AAKO-01A-11R-A430-07	TGCT	1	0.685831851	0.524406764
TCGA-2G-AAKO-05A-11R-A430-07	TGCT	5	0.590964345	0.594127566
TCGA-2G-AAL5-01A-11R-A430-07	TGCT	1	0.291935834	0.569239853
TCGA-2G-AAL7-01A-11R-A430-07	TGCT	1	0.896907765	0.747564792
TCGA-2G-AALF-01A-11R-A430-07	TGCT	1	0.445710208	0.433453017
TCGA-2G-AALG-01A-11R-A430-07	TGCT	1	0.215117495	0.567394979
TCGA-2G-AALN-01A-11R-A430-07	TGCT	1	0.568715912	0.717430852
TCGA-2G-AALO-01A-12R-A430-07	TGCT	1	0.17771801	0.504000073
TCGA-2G-AALP-01A-12R-A430-07	TGCT	1	0.77586361	0.705072281
TCGA-2G-AALQ-01A-12R-A430-07	TGCT	1	0.222468343	0.642875826
TCGA-2G-AALR-01A-21R-A430-07	TGCT	1	0.276608742	0.603074603
TCGA-2G-AALS-01A-12R-A430-07	TGCT	1	0.58334837	0.567743337
TCGA-2G-AALT-01A-11R-A430-07	TGCT	1	0.233184023	0.523006585
TCGA-2G-AALW-01A-11R-A430-07	TGCT	1	0.173329925	0.567297189
TCGA-2G-AALX-01A-11R-A430-07	TGCT	1	0.151982538	0.483918997
TCGA-2G-AALY-01A-11R-A430-07	TGCT	1	0.666192961	0.701552293
TCGA-2G-AALZ-01A-11R-A430-07	TGCT	1	0.082996343	0.506502077
TCGA-2G-AAM2-01A-11R-A430-07	TGCT	1	0.974501694	0.76265097
TCGA-2G-AAM3-01A-11R-A430-07	TGCT	1	0.126182244	0.557724463
TCGA-2G-AAM4-01A-11R-A430-07	TGCT	1	1	0.854134231
TCGA-2H-A9GF-01A-11R-A37I-31	ESCA	1	0.458519712	0.781196124
TCGA-2H-A9GG-01A-11R-A37I-31	ESCA	1	0.306715173	0.632039068
TCGA-2H-A9GH-01A-11R-A37I-31	ESCA	1	0.470129999	0.918777532
TCGA-2H-A9GI-01A-11R-A37I-31	ESCA	1	0.514880848	0.832635413
TCGA-2H-A9GJ-01A-11R-A37I-31	ESCA	1	0.475205876	0.745335729
TCGA-2H-A9GK-01A-11R-A37I-31	ESCA	1	0.358195673	0.804106262
TCGA-2H-A9GL-01A-12R-A37I-31	ESCA	1	0.443035836	0.583059604
TCGA-2H-A9GM-01A-11R-A37I-31	ESCA	1	0.426268564	0.721822693
TCGA-2H-A9GN-01A-11R-A37I-31	ESCA	1	0.535998122	0.770560997
TCGA-2H-A9GO-01A-11R-A37I-31	ESCA	1	0.534841005	0.678004039
TCGA-2H-A9GQ-01A-11R-A37I-31	ESCA	1	0.487821519	0.61416916
TCGA-2H-A9GR-01A-12R-A37I-31	ESCA	1	0.414143338	0.737353355
TCGA-2J-AAB1-01A-11R-A41B-07	PAAD	1	0.220157789	0.61043119
TCGA-2J-AAB4-01A-12R-A41B-07	PAAD	1	0.190189442	0.743210999
TCGA-2J-AAB6-01A-11R-A41B-07	PAAD	1	0.210653272	0.557228731
TCGA-2J-AAB8-01A-12R-A41B-07	PAAD	1	0.192543198	0.69366636
TCGA-2J-AAB9-01A-11R-A41B-07	PAAD	1	0.169544663	0.679727312
TCGA-2J-AABA-01A-21R-A41B-07	PAAD	1	0.149897071	0.439695726
TCGA-2J-AABE-01A-12R-A41B-07	PAAD	1	0.147200965	0.648134247
TCGA-2J-AABF-01A-31R-A41B-07	PAAD	1	0.229142702	0.619135859
TCGA-2J-AABH-01A-21R-A41B-07	PAAD	1	0.220341518	0.628709912
TCGA-2J-AABI-01A-12R-A41B-07	PAAD	1	0.252515727	0.386814364
TCGA-2J-AABK-01A-31R-A41B-07	PAAD	1	0.269501162	0.58912223
TCGA-2J-AABO-01A-21R-A41B-07	PAAD	1	0.153397761	0.735265597
TCGA-2J-AABP-01A-11R-A41B-07	PAAD	1	0.287845285	0.564294739
TCGA-2J-AABR-01A-11R-A41B-07	PAAD	1	0.151690905	0.648358937
TCGA-2J-AABT-01A-11R-A41B-07	PAAD	1	0.136038021	0.609138566
TCGA-2J-AABU-01A-11R-A41B-07	PAAD	1	0.182376319	0.559192843
TCGA-2J-AABV-01A-12R-A41B-07	PAAD	1	0.331620118	0.596768268
TCGA-2K-A9WE-01A-11R-A38C-07	KIRP	1	0.214662443	0.41550209
TCGA-2L-AAQA-01A-21R-A38C-07	PAAD	1	0.279217939	0.569578797
TCGA-2L-AAQE-01A-11R-A39D-07	PAAD	1	0.237593993	0.572567861
TCGA-2L-AAQI-01A-12R-A39D-07	PAAD	1	0.235588545	0.748565608
TCGA-2L-AAQJ-01A-12R-A39D-07	PAAD	1	0.234704723	0.653236974
TCGA-2L-AAQL-01A-11R-A38C-07	PAAD	1	0.204919717	0.531784857
TCGA-2V-A95S-01A-11R-A37K-07	LIHC	1	0.402031387	0.627018306
TCGA-2W-A8YY-01A-11R-A37O-07	CESC	1	0.484762833	0.800295944
TCGA-2X-A9D5-01A-11R-A430-07	TGCT	1	0.662616369	0.53060602
TCGA-2X-A9D6-01A-11R-A430-07	TGCT	1	0.625886276	0.543194572
TCGA-2Y-A9GS-01A-12R-A38B-07	LIHC	1	0.44229679	0.618124173
TCGA-2Y-A9GT-01A-11R-A38B-07	LIHC	1	0.300767799	0.515315007
TCGA-2Y-A9GU-01A-11R-A38B-07	LIHC	1	0.37526763	0.405879832
TCGA-2Y-A9GV-01A-11R-A38B-07	LIHC	1	0.310258058	0.551924565
TCGA-2Y-A9GW-01A-11R-A38B-07	LIHC	1	0.325594706	0.626503298
TCGA-2Y-A9GX-01A-11R-A38B-07	LIHC	1	0.256914765	0.585543546
TCGA-2Y-A9GY-01A-11R-A38B-07	LIHC	1	0.467310563	0.721171563
TCGA-2Y-A9GZ-01A-11R-A39D-07	LIHC	1	0.398377177	0.630855084
TCGA-2Y-A9H0-01A-11R-A38B-07	LIHC	1	0.512638883	0.521223443
TCGA-2Y-A9H1-01A-11R-A38B-07	LIHC	1	0.428315371	0.638064657
TCGA-2Y-A9H2-01A-12R-A38B-07	LIHC	1	0.373167971	0.485374909
TCGA-2Y-A9H3-01A-11R-A38B-07	LIHC	1	0.343728269	0.4747591
TCGA-2Y-A9H4-01A-11R-A38B-07	LIHC	1	0.444588211	0.718200746
TCGA-2Y-A9H5-01A-11R-A38B-07	LIHC	1	0.302689004	0.589496029
TCGA-2Y-A9H6-01A-11R-A39D-07	LIHC	1	0.272552931	0.473182653
TCGA-2Y-A9H7-01A-11R-A39D-07	LIHC	1	0.415275223	0.527567404
TCGA-2Y-A9H8-01A-11R-A39D-07	LIHC	1	0.434944669	0.47506687
TCGA-2Y-A9H9-01A-21R-A39D-07	LIHC	1	0.390972704	0.497108894
TCGA-2Y-A9HA-01A-11R-A39D-07	LIHC	1	0.410491047	0.585047892
TCGA-2Y-A9HB-01A-11R-A39D-07	LIHC	1	0.378925631	0.52590196
TCGA-2Z-A9J1-01A-11R-A38C-07	KIRP	1	0.247948725	0.317768242
TCGA-2Z-A9J2-01A-11R-A38C-07	KIRP	1	0.388138134	0.500780551
TCGA-2Z-A9J3-01A-12R-A38C-07	KIRP	1	0.327840393	0.336691215
TCGA-2Z-A9J5-01A-21R-A38C-07	KIRP	1	0.26889205	0.292293779
TCGA-2Z-A9J6-01A-11R-A38C-07	KIRP	1	0.274305112	0.311461891
TCGA-2Z-A9J7-01A-11R-A38C-07	KIRP	1	0.318642682	0.302309843
TCGA-2Z-A9J8-01A-11R-A42S-07	KIRP	1	0.349273775	0.398982674
TCGA-2Z-A9J9-01A-11R-A42S-07	KIRP	1	0.182090387	0.464082031
TCGA-2Z-A9JD-01A-11R-A42S-07	KIRP	1	0.31808003	0.440865362
TCGA-2Z-A9JE-01A-11R-A42S-07	KIRP	1	0.285378508	0.222157821
TCGA-2Z-A9JG-01A-11R-A42S-07	KIRP	1	0.253261007	0.316371525
TCGA-2Z-A9JI-01A-11R-A42S-07	KIRP	1	0.30522085	0.397198095
TCGA-2Z-A9JJ-01A-11R-A42S-07	KIRP	1	0.220509763	0.349327965
TCGA-2Z-A9JK-01A-11R-A42S-07	KIRP	1	0.185573567	0.443052878
TCGA-2Z-A9JL-01A-11R-A42S-07	KIRP	1	0.217388077	0.228488306
TCGA-2Z-A9JM-01A-12R-A42S-07	KIRP	1	0.257310732	0.340597996
TCGA-2Z-A9JN-01A-21R-A42S-07	KIRP	1	0.31771184	0.546258688
TCGA-2Z-A9JO-01A-11R-A42S-07	KIRP	1	0.296471201	0.565682743
TCGA-2Z-A9JP-01A-11R-A42S-07	KIRP	1	0.283043464	0.394421162
TCGA-2Z-A9JQ-01A-11R-A42S-07	KIRP	1	0.296010453	0.252641723
TCGA-2Z-A9JR-01A-12R-A42S-07	KIRP	1	0.229223983	0.312392385
TCGA-2Z-A9JS-01A-21R-A42S-07	KIRP	1	0.225540923	0.199818893
TCGA-2Z-A9JT-01A-11R-A42S-07	KIRP	1	0.319797851	0.433198304
TCGA-30-1718-01A-01R-1567-13	OV	1	0.416195923	0.497978587
TCGA-30-1855-01A-01R-1567-13	OV	1	0.386820587	0.526097766
TCGA-30-1857-01A-02R-1569-13	NA	1	0.325526152	0.590969631
TCGA-30-1860-01A-01R-1568-13	OV	1	0.492649225	0.720231041
TCGA-30-1861-01A-01R-1568-13	NA	1	0.329608998	0.54179724
TCGA-30-1862-01A-02R-1568-13	OV	1	0.343289583	0.537359908
TCGA-30-1891-01A-01R-1568-13	OV	1	0.348267101	0.567215435
TCGA-31-1944-01A-01R-1568-13	OV	1	0.403547627	0.529715157
TCGA-31-1946-01A-01R-1568-13	NA	1	0.378691917	0.457704976
TCGA-31-1951-01A-01R-1568-13	OV	1	0.342495508	0.398114501
TCGA-31-1953-01A-01R-1568-13	OV	1	0.372384264	0.467496045
TCGA-31-1956-01A-01R-1568-13	OV	1	0.349139794	0.622802665
TCGA-31-1959-01A-01R-1568-13	NA	1	0.314858852	0.73322953
TCGA-32-1970-01A-01R-1850-01	GBM	1	0.344886243	0.484310695
TCGA-32-1980-01A-01R-1850-01	GBM	1	0.262615888	0.418960993
TCGA-32-1982-01A-01R-1850-01	GBM	1	0.219504964	0.450177509
